Acidobacteria,Actinobacteria,Aquificae,Armatimonadetes,Atribacterota,Bacteroidetes,Balneolaeota,Caldiserica,Calditrichaeota,Candidatus_Absconditabacteria,Candidatus_Bipolaricaulota,Candidatus_Cloacimonetes,Candidatus_Omnitrophica,Candidatus_Saccharibacteria,Chlamydiae,Chlorobi,Chloroflexi,Chrysiogenetes,Coprothermobacterota,Cyanobacteria,Deferribacteres,Deinococcus.Thermus,Dictyoglomi,Elusimicrobia,Fibrobacteres,Firmicutes,Fusobacteria,Gemmatimonadetes,Ignavibacteriae,Kiritimatiellaeota,Nitrospirae,Planctomycetes,Proteobacteria,Spirochaetes,Synergistetes,Tenericutes,Thermodesulfobacteria,Thermotogae,Unassigned,Verrucomicrobia,F_B_ratio,group
0.00202,13.7373,0.00014,2.00E-04,0.00012,63.12908,1.00E-04,2.00E-05,0.00014,4.00E-05,0,4.00E-05,6.00E-05,0.00056,0.00048,0.0021,0.00334,3.00E-04,2.00E-05,0.0093,0.00034,0.00336,4.00E-05,0.00016,0.00028,22.53174,0.00354,0.00026,0.00028,0.00038,8.00E-04,0.00608,0.54826,0.00824,0.00232,0.00218,1.00E-04,0.00104,0,0.00524,0.356915387,favor-type
0.00536,18.05056,0.00054,0.00032,4.00E-05,45.3875,0.00014,6.00E-05,7.00E-04,4.00E-05,1.00E-04,4.00E-05,8.00E-05,0.00156,0.00114,0.00438,0.00828,0.00044,0,0.02854,0.0013,0.00762,0.00022,5.00E-04,0.00092,35.16422,0.01118,0.00052,0.00068,0.0013,0.00134,0.01588,1.25114,0.023,0.00912,0.00824,0.00046,0.00228,0.00014,0.01012,0.774755605,favor-type
0.027906211,3.231332133,0.003717691,0.001764727,0.000258827,46.6408546,0.001011777,0.000611772,0.001105895,0.000117648,0.000329416,0.000823539,0.001764727,0.005764774,0.001858845,0.017741385,0.032259203,0.000870598,0.000141178,0.067600795,0.003152978,0.042988741,0.001082366,0.0030118,0.004235344,38.25221473,0.020282592,0.005623596,0.002070613,0.004094166,0.006329486,0.064353698,3.396392899,0.064871351,0.031082719,0.032682737,0.001694138,0.007858916,0.000117648,8.018023741,0.82014395,favor-type
0.023538105,2.351470989,0.003680504,0.001255366,0.000199717,57.21534228,0.001141241,0.000256779,0.000370903,0.000199717,0.000228248,0.000513559,0.000884462,0.005078525,0.001711862,0.015549415,0.02285336,0.001426552,5.71E-05,0.055549929,0.004079938,0.039486955,0.000313841,0.001483614,0.003823159,23.67028963,0.01843105,0.006390952,0.001569207,0.002967228,0.005905925,0.058231846,2.936442836,0.05035728,0.029101658,0.021569464,0.00111271,0.009386711,5.71E-05,13.43769036,0.413705288,favor-type
0.027818214,5.685700879,0.004439077,0.00240039,0.000493231,47.37395735,0.001315282,0.000295938,0.000854933,9.86E-05,0.000394585,0.00032882,0.001742749,0.017295958,0.00417602,0.023839486,0.029396552,0.001381046,0.000131528,0.071518457,0.004274666,0.052216694,0.000591877,0.001907159,0.004866543,32.43646448,0.02679887,0.00963444,0.002466154,0.005820123,0.008779507,0.071518457,3.96501613,0.068065842,0.04028051,0.043667361,0.001808513,0.011936184,0.000197292,9.996110054,0.684689781,favor-type
0.011959835,10.05396352,0.003722906,0.001047067,0.000116341,44.09488943,0.000535168,0.000139609,0.000279218,6.98E-05,0.000186145,0.000279218,0.00025595,0.002815448,0.001419358,0.005677432,0.014472797,0.000232682,4.65E-05,0.05191127,0.002675839,0.021174028,0.002094135,0.001721844,0.001907989,39.35444345,0.051306298,0.001954526,0.00165204,0.00202433,0.004746705,0.028829253,4.237504648,0.051143421,0.018684334,0.087418486,0.001489162,0.012727685,4.65E-05,1.872435558,0.892494436,favor-type
0.015968486,8.636107102,0.002471036,0.002564282,9.32E-05,57.86273116,0.000536168,0.000116558,0.00027974,0,4.66E-05,0.000116558,0.000163182,0.000652726,0.002121361,0.012005504,0.022332569,0.003217009,4.66E-05,0.057300058,0.004149475,0.028556782,0.000396298,0.001655128,0.003380191,29.22773836,0.013847125,0.004708955,0.001491946,0.00505863,0.004662332,0.049513964,3.357508301,0.042403908,0.581392774,0.006830316,0.00097909,0.007972587,0,0.038883847,0.505121998,favor-type
0.027467194,14.74624458,0.003280555,0.004861186,0.000119293,35.57899264,0.003131439,2.98E-05,0.000596465,0,0.000238586,0.000506995,0.000268409,0.001580631,0.003012146,0.016581715,0.038471965,0.002624444,2.98E-05,0.100713044,0.008648736,0.0437805,0.000506995,0.003161262,0.004652424,43.66633652,0.017685175,0.005606767,0.002057803,0.007396161,0.008201388,0.068503956,4.919490703,0.067370674,0.566223822,0.012973105,0.00202798,0.009960958,8.95E-05,0.056574665,1.227306714,favor-type
0.00676,0.79152,0.00138,0.00058,2.00E-05,53.2759,0.00032,0.00034,0.00042,0,0,0.00052,0.00016,6.00E-04,0.00184,0.00552,0.0088,0.00052,0,0.0262,0.00214,0.01144,4.00E-04,0.00054,0.00172,32.14828,0.01352,0.00082,0.00084,7.00E-04,0.00278,0.01936,1.1122,0.0358,0.0221,0.00978,0.00114,0.00358,0,12.49146,0.603430069,favor-type
0.01438,1.31958,0.00182,0.0012,1.00E-04,66.02248,0.00072,1.00E-04,0.00084,0.00014,0.00052,0.00072,0.00048,0.00234,0.00136,0.01002,0.02196,0.00108,0.00036,0.04444,0.00208,0.02566,0.00034,0.0014,0.00286,20.56796,0.02178,0.00258,0.00164,0.00368,0.00304,0.03872,3.12068,0.0534,0.27028,0.03254,0.00158,0.00484,0.00022,8.40008,0.311529649,unfavor-type
0.013088636,1.207335999,0.004018686,0.000669781,2.79E-05,52.81298236,0.000920949,0.00011163,0.001032579,0.000139538,0.001646545,0.000279075,0.000195353,0.001562822,0.001869805,0.010744403,0.020288782,0.001227932,0.000390706,0.062429167,0.002958199,0.021126008,0.000502336,0.002902384,0.003907056,43.14262902,0.024698173,0.002427956,0.002176788,0.003460535,0.003683795,0.039517077,2.457398442,0.042726444,0.021153915,0.038847296,0.001786083,0.009237396,5.58E-05,0.037842624,0.81689439,favor-type
5.00E-04,0.10042,1.00E-04,0,0,89.15192,6.00E-05,0,0.00018,0,0,8.00E-05,2.00E-05,0.00348,8.00E-05,0.00054,9.00E-04,2.00E-05,0,0.00456,0.00036,0.00016,0.00014,0.00026,6.00E-05,9.97062,0.01284,2.00E-05,0.00016,0.00012,0.00092,0.00206,0.73862,0.00522,0.00164,0.00182,4.00E-04,0.00076,0,0.00096,0.111838534,unfavor-type
0.00068,0.06038,2.00E-04,0.00012,0,84.29442,1.00E-04,0,2.00E-04,4.00E-05,0,4.00E-05,0,0.00356,0.00016,0.00078,0.00108,0.00016,4.00E-05,0.0056,0.00058,0.001,0.00022,0.00054,0.00014,15.32342,0.00502,8.00E-05,0.00046,8.00E-05,0.00156,0.00184,0.28338,0.00818,0.00138,0.0022,1.00E-04,0.00118,0,0.00108,0.181784512,unfavor-type
0.00224,0.71642,0.00058,6.00E-05,8.00E-05,81.35078,8.00E-05,0.00024,4.00E-05,2.00E-05,6.00E-05,6.00E-05,0.00024,0.00176,0.00058,0.00174,0.00674,0.00022,0,0.0085,4.00E-04,0.003,0.00032,0.00012,0.00036,16.15082,1.04944,0.00016,0.00016,0.00018,0.00042,0.0042,0.67266,0.01188,0.0049,0.00332,0.00048,0.00134,6.00E-05,0.00534,0.198533069,unfavor-type
0.00224,1.01738,4.00E-04,4.00E-05,8.00E-05,53.45198,1.00E-04,0.00014,0.00028,0,0.00012,0,1.00E-04,0.01294,0.001,0.00206,0.0078,6.00E-05,0,0.00972,0.0023,0.00342,0.00018,8.00E-04,0.00036,42.73158,1.559,0.00032,0.00048,2.00E-04,0.00194,0.00692,1.14628,0.0185,0.00808,0.00454,9.00E-04,0.00224,6.00E-05,0.00546,0.799438674,favor-type
0.017118813,1.030588712,0.002427102,0.001213551,0.000309843,68.10382935,0.000619686,0.000826247,0.000774607,7.75E-05,0.000516405,0.000826247,0.000516405,0.00782353,0.00111027,0.009372744,0.012626093,0.000335663,2.58E-05,0.042267719,0.002323821,0.02228286,0.000826247,0.000748787,0.002995147,27.96047026,0.027266164,0.006455058,0.000955349,0.003743934,0.006300136,0.040072999,2.262446126,0.036587268,0.051149878,0.023522231,0.001936517,0.005990294,0.000154921,0.310565742,0.410556507,unfavor-type
0.01047593,0.723515004,0.002313543,0.000545892,0.000597882,60.44564552,0.001403723,0.000493902,0.000987805,0,0.000259949,0.000415918,0.000259949,0.001273748,0.001637676,0.008292361,0.010917842,0.000259949,0.000207959,0.040344026,0.002807445,0.016506738,0.000701861,0.001663671,0.00192362,35.36996148,0.019470152,0.002339538,0.001481707,0.002755455,0.003977214,0.025838893,3.157881876,0.041175862,0.033741331,0.023135428,0.001273748,0.004237163,2.60E-05,0.039252242,0.585153176,unfavor-type
0.013867934,0.836220494,0.001806551,0.000956409,0.000398504,69.33996337,0.000823575,0.000265669,0.000425071,0.000185968,0.000531338,0.000425071,0.000425071,0.001859685,0.001275212,0.008793652,0.011848848,0.000451638,0.000159402,0.034962072,0.002151921,0.019765791,0.000425071,0.000903275,0.002603559,26.58910719,0.015940154,0.002869228,0.000717307,0.003267732,0.003320865,0.034058796,2.710224732,0.036290418,0.157409024,0.019872059,0.001567449,0.004436676,0.000159402,0.139263815,0.38346007,unfavor-type
0.01749808,3.393838097,0.00181559,0.001368271,0.000263129,54.74591341,0.000842013,0.000105252,0.00063151,0.000131565,0.000157877,0.000263129,0.000315755,0.005025764,0.003341739,0.010498848,0.018182215,0.000868326,7.89E-05,0.052310049,0.002499726,0.022050212,0.00018419,0.00099989,0.00181559,37.00562333,0.020497751,0.003525929,0.002920732,0.004973138,0.003946935,0.039679856,3.628970189,0.044942437,0.028628437,0.01034097,0.001078829,0.006367722,0.00018419,0.917320389,0.67595225,unfavor-type
0.00304,0.89534,0.00064,0.00026,0.00032,69.1308,4.00E-05,0,0.00022,1.00E-04,6.00E-05,0.00012,2.00E-04,0.01168,0.00056,0.00202,0.00418,0.00016,2.00E-05,0.015,0.00152,0.00488,0.00036,0.00058,0.00128,27.41394,0.0113,0.00042,0.00064,0.00052,0.00126,0.0083,1.90828,0.01748,0.00636,0.00426,0.00056,0.00304,4.00E-05,0.55022,0.396551754,favor-type
0.00242,0.56784,0.001,0.00014,8.00E-05,80.02058,1.00E-04,2.00E-05,2.00E-04,0.00012,0.00012,0.00012,6.00E-05,0.00848,0.00034,0.00202,0.00376,0.00014,0,0.01282,0.00082,0.00352,0.00026,0.00034,0.00066,18.20198,0.01226,0.00048,0.00046,0.00032,0.0014,0.00718,0.94976,0.0148,0.00512,0.01476,0.00052,0.003,0.00016,0.16184,0.227466234,unfavor-type
0.014689875,1.57340978,0.003303465,0.001382301,0.000164002,52.56829152,0.000656007,0.000351432,0.00060915,0.000117144,0.000234288,0.000374861,0.00039829,0.001640018,0.002014879,0.011573841,0.019656786,0.001124584,0.000117144,0.046576509,0.00339718,0.02417855,0.000562292,0.001616589,0.00220231,43.3977095,0.021273376,0.003092605,0.002132023,0.003116034,0.004310904,0.039407288,2.105595601,0.056112042,0.026052856,0.022608819,0.001101155,0.008645237,0,0.030199759,0.825549171,favor-type
0.011724925,1.299477992,0.002092257,0.000435024,0.000103577,44.43765209,0.00022787,0.000103577,0.000290016,0,0.000165723,0.0002693,0.00049717,0.00099434,0.001677949,0.008058296,0.01472866,0.001077202,6.21E-05,0.035837668,0.002402988,0.018643874,0.000248585,0.000911478,0.001740095,52.349097,0.016344463,0.002506565,0.001553656,0.001967964,0.002651573,0.031591008,1.649050623,0.041140814,0.020922569,0.012698549,0.001843672,0.005323862,8.29E-05,0.023802012,1.178034719,favor-type
0.014831447,1.90121992,0.002684624,0.000704164,0.000330077,50.54649703,0.000462107,0.000264061,0.000572133,0.000110026,0.000176041,0.000308072,0.000308072,0.001386322,0.003762875,0.010782506,0.015997719,0.001078251,2.20E-05,0.049335468,0.003542823,0.024073596,0.000374087,0.001826425,0.001716399,44.63165418,0.032215488,0.001430332,0.002772644,0.003674854,0.003938916,0.036264429,2.561131309,0.056773196,0.02112491,0.029530864,0.002024471,0.010804511,0.000528123,0.023765524,0.882982141,favor-type
0.00864,1.93282,0.00068,0.00104,4.00E-05,67.9249,0.00018,0,0.00074,0,0.00028,2.00E-05,0.00062,0.00668,0.00118,0.00596,0.01216,0.00058,0,0.02374,0.00096,0.01722,4.00E-05,0.00054,0.00154,28.59314,0.01972,0.00222,0.00042,0.00262,0.00148,0.02328,1.3368,0.02344,0.02546,0.01076,0.00086,0.00276,4.00E-05,0.01644,0.420952258,unfavor-type
0.00682,1.05068,0.00082,7.00E-04,2.00E-05,77.06746,8.00E-05,0,6.00E-04,0,0.00018,0.00056,0.00096,0.00138,0.00124,0.00446,0.00744,0.00138,2.00E-05,0.02254,0.00082,0.00956,4.00E-05,0.00054,0.0013,20.86674,0.00874,0.00086,6.00E-04,0.00232,0.00162,0.01598,0.86242,0.01886,0.01346,0.01276,0.00076,0.00256,8.00E-05,0.01264,0.27075941,unfavor-type
0.0087,0.91098,9.00E-04,0.00106,6.00E-05,71.30934,0.00016,6.00E-05,0.00058,0,0.00024,0.00194,0.00046,0.01288,0.00126,0.0078,0.01508,0.00282,6.00E-05,0.0312,7.00E-04,0.01084,0.00012,0.00046,0.00138,25.77158,0.3964,0.00124,0.00088,0.00284,0.00274,0.02218,1.39632,0.02876,0.01604,0.01812,0.00104,0.00342,0,0.01936,0.361405392,unfavor-type
0.014922965,2.226175407,0.003389195,0.001050913,0.000499184,55.11366413,0.000578002,5.25E-05,0.000472911,0,0.000394092,0.000315274,0.000236455,0.007382664,0.003152739,0.01384578,0.039908423,0.000972095,0.000105091,0.047527543,0.004256198,0.02472273,0.000998367,0.001996735,0.00380956,36.82530725,0.021780173,0.003021375,0.001734007,0.004072288,0.008170849,0.039251603,2.237288812,0.051021829,0.018469797,0.029951022,0.001734007,0.01069304,5.25E-05,3.237022406,0.668170187,favor-type
0.00614,1.7437,0.00176,0.00032,0.00016,69.33514,0.00032,0,0.00046,4.00E-05,0,0.00014,0.00026,0.00074,0.00096,0.00524,0.00604,0.00038,6.00E-05,0.02372,0.0014,0.00824,0.00026,0.00064,0.00114,26.34744,0.00976,0.00112,0.00156,0.001,0.0013,0.0137,2.30832,0.0195,0.0344,0.00482,0.00042,0.00236,0,0.11704,0.380001252,unfavor-type
0.00344,0.7346,8.00E-04,0.00014,1.00E-04,81.9353,0.00048,0,0.00044,4.00E-05,6.00E-05,1.00E-04,8.00E-05,0.00132,0.00068,0.00246,0.00312,0.00022,2.00E-05,0.0164,0.00104,0.0031,1.00E-04,0.00026,0.00058,15.22428,0.01138,0.00048,0.00178,0.00032,0.00072,0.00726,2.0007,0.0144,0.01384,0.00434,0.00054,0.00142,6.00E-05,0.0136,0.185808559,unfavor-type
0.00921742,1.591852631,0.002096756,0.000602039,8.30E-05,49.64170393,0.000934198,4.15E-05,0.001390917,6.23E-05,8.30E-05,0.00016608,0.000352919,0.001681556,0.001287117,0.006497866,0.00946654,0.000456719,2.08E-05,0.035914723,0.002221315,0.01384689,0.000290639,0.000747358,0.001266357,43.89399884,0.016774044,0.001411677,0.001909916,0.000996478,0.003113993,0.022109353,4.635428193,0.034772926,0.031326773,0.008096383,0.000581279,0.004172751,4.15E-05,0.022981271,0.884216201,favor-type
0.01016,0.69974,0.00132,0.00028,2.00E-05,59.06602,0.00012,2.00E-05,0.00046,4.00E-05,4.00E-05,6.00E-05,0.00036,0.00022,0.00086,0.00864,0.00644,0.00086,6.00E-05,0.01644,0.0014,0.00886,4.00E-05,3.00E-04,0.00092,20.11608,0.00348,0.00242,0.00064,0.0023,0.00124,0.02112,0.89184,0.01836,0.12964,0.0018,2.00E-04,0.00524,8.00E-05,18.98188,0.340569417,unfavor-type
0.00596,5.99216,0.00158,0.00024,0.00098,46.66538,0.00014,0,4.00E-04,0.00012,4.00E-05,1.00E-04,0.00038,0.01274,0.00122,0.00424,0.00586,0.00052,8.00E-05,0.01892,0.00276,0.01042,0.00028,0.00106,0.00144,45.07852,0.0172,0.0019,0.00096,0.00064,0.0045,0.01488,2.07956,0.0328,0.00878,0.01476,0.00084,0.00532,4.00E-05,0.01228,0.96599492,favor-type
0.00874,4.26226,0.00128,0.00094,0.00026,61.19156,0.00044,0.00016,0.00072,0.00012,8.00E-05,1.00E-04,5.00E-04,0.00238,0.00164,0.0053,0.0095,3.00E-04,2.00E-05,0.02574,0.00262,0.01646,2.00E-04,0.00092,0.00132,32.22212,0.01774,0.0013,0.00064,0.00132,0.00258,0.02228,2.10586,0.03518,0.0146,0.01976,0.00042,0.00388,4.00E-05,0.01872,0.526577848,favor-type
0.016710551,14.83910033,0.003778987,0.002075166,0.000633472,37.01218844,0.000415033,0.000327658,0.00056794,0.000349502,0.000218439,0.000152907,0.000655316,0.082526094,0.002359137,0.00917442,0.025469938,0.001507226,8.74E-05,0.060529329,0.0037353,0.037833561,0.000240282,0.00056794,0.001485382,40.70189994,0.033508477,0.002905233,0.001769352,0.005242526,0.003189203,0.043469276,6.919871925,0.059677419,0.033202663,0.050612218,0.00085191,0.007011878,0.000152907,0.033945355,1.099689093,unfavor-type
0.00745549,3.211463598,0.001071448,0.000379471,0.000535724,49.53941142,0.000424115,4.46E-05,0.000401793,0.000290184,0.000111609,0.000267862,0.000312506,0.001785746,0.001785746,0.00647333,0.008616225,0.000825908,0,0.026540653,0.001964321,0.009888569,0.000401793,0.001071448,0.001116091,45.31663512,0.016294934,0.001607172,0.003169699,0.001026804,0.00256701,0.019888748,1.745522241,0.03383989,0.011406454,0.010335006,0.000892873,0.004509009,0,0.009665351,0.914759256,favor-type
0.008122044,1.41659885,0.000663491,0.001121071,0.000160153,69.11571076,0.00045758,0,0.000320306,0,9.15E-05,0.000114395,0.000160153,0.000732128,0.001944715,0.007275521,0.009082962,0.000732128,0,0.024320374,0.001853199,0.011004797,0.000297427,0.00068637,0.001052434,27.75602112,0.014070583,0.001693046,0.003935187,0.001029555,0.002562448,0.020819887,1.521910872,0.034226979,0.010684492,0.012171626,0.000434701,0.00409534,4.58E-05,0.013796035,0.401587726,unfavor-type
0.009027974,1.075575683,0.001339188,0.000785041,2.31E-05,66.24311386,0.000507968,0.000138537,0.000646505,4.62E-05,4.62E-05,0.000207805,0.000484878,0.000461789,0.001062115,0.005102768,0.009074152,0.000738862,2.31E-05,0.031240021,0.002193497,0.016024076,0.000207805,0.001131383,0.001362277,27.37854201,0.013645863,0.001708619,0.000623415,0.001523903,0.002701465,0.022212047,4.887758737,0.033294982,0.221704865,0.00958212,0.000531057,0.00417919,4.62E-05,0.021380827,0.413303971,unfavor-type
0.013498118,1.203234754,0.00211071,0.000990209,0.000312698,61.59592576,0.000573279,0.000208465,0.000859919,5.21E-05,7.82E-05,0.000390872,0.000338756,0.000912035,0.003283326,0.007113873,0.013107246,0.001641663,0,0.040233773,0.002996686,0.022488177,0.000208465,0.00153743,0.002475524,30.25772546,0.018266758,0.003517849,0.001276849,0.002214942,0.004039012,0.031217655,6.423436485,0.056494054,0.241454753,0.01318542,0.00140714,0.00700964,5.21E-05,0.02412984,0.491229332,unfavor-type
0.010082855,1.006922983,0.001659831,0.000718434,4.95E-05,69.07513957,0.000545019,9.91E-05,0.000817529,4.95E-05,9.91E-05,0.000222962,0.000222962,0.000445925,0.002353492,0.006391589,0.010008535,0.000644114,4.95E-05,0.033394813,0.002155303,0.01823337,0.000198189,0.001139586,0.001932341,24.60821171,0.014096179,0.001684605,0.001263454,0.001957114,0.003195794,0.026260016,4.81901027,0.042585819,0.270478168,0.009686478,0.000644114,0.005078588,4.95E-05,0.022221919,0.356252797,unfavor-type
0.00978,2.02668,0.00076,3.00E-04,1.00E-04,69.71608,0.00028,2.00E-05,0.00104,4.00E-05,8.00E-05,0.00024,4.00E-04,0.00026,0.00156,0.0059,0.00766,5.00E-04,0.00038,0.02134,0.0012,0.01444,8.00E-05,0.00032,0.00076,25.17966,0.0052,0.00108,0.00072,0.0012,0.0021,0.01654,2.73594,0.02384,0.02376,0.00402,0.00044,0.00356,0,0.19174,0.361174352,favor-type
0.00682,2.02538,0.00044,0.00032,2.00E-05,73.06018,0.00012,8.00E-05,0.00048,0,2.00E-05,0.00014,0.00048,0.00022,0.00106,0.00336,0.00484,2.00E-04,1.00E-04,0.01332,0.00078,0.0095,0.00014,0.00034,0.00038,8.99798,0.00306,0.00074,6.00E-04,0.00074,0.00116,0.00944,8.246,0.0137,0.0142,0.00212,0.00018,0.00104,6.00E-05,7.58026,0.12315847,unfavor-type
0.027982454,2.685186096,0.003352065,0.003424936,0.000437226,47.08904141,0.001603161,0.000145742,0.001603161,0,0.000291484,0.000510097,0.000801581,0.008088678,0.002295436,0.014100534,0.030496503,0.002951274,0.000109306,0.07363612,0.003169887,0.045726536,0.00040079,0.001056629,0.004299387,32.14207508,0.024229599,0.00484592,0.001894645,0.006922743,0.010347678,0.070903458,13.27013234,0.080558862,0.08453033,0.031844616,0.001202371,0.008052243,0.000145742,4.261603883,0.68258079,unfavor-type
0.019893327,2.043783951,0.001562618,0.003636092,0,48.00920983,0.00084141,6.01E-05,0.000781309,6.01E-05,0.000180302,0.00087146,0.000601007,0.006040119,0.001833071,0.010126966,0.021425895,0.000721208,3.01E-05,0.054331021,0.002103524,0.027586215,0.000601007,0.00090151,0.00264443,27.93729335,0.019893327,0.004958307,0.000781309,0.006430773,0.00528886,0.051115634,10.86061479,0.062384513,0.054932028,0.024070325,0.001352265,0.005529263,0.000120201,10.75540854,0.581915292,unfavor-type
0.00122,0.18662,3.00E-04,0,8.00E-05,79.6679,2.00E-05,2.00E-05,3.00E-04,6.00E-05,0,2.00E-05,4.00E-05,0.00328,6.00E-04,0.00144,0.00248,0.00026,0,0.00796,0.00076,0.00192,0.00014,0.00038,3.00E-04,10.6376,0.0148,0.00014,0.00042,0.00018,0.00104,0.00344,9.43804,0.00966,0.00272,0.00294,0.00024,0.00216,2.00E-05,0.0105,0.133524293,unfavor-type
0.00042,0.12918,0.00018,0,2.00E-04,72.3956,0,0,6.00E-05,0,0,0.00014,0,0.01634,6.00E-04,0.00036,0.00036,0,6.00E-05,0.00454,0.00022,0.00048,0.00036,4.00E-05,4.00E-05,27.16776,0.07926,1.00E-04,0.00014,1.00E-04,0.00052,0.00148,0.18772,0.00528,0.002,0.00086,1.00E-04,0.00064,0,0.00486,0.37526811,unfavor-type
0.002574777,0.303528183,0.000738665,0.000126628,4.22E-05,79.75767553,0.000168838,0,0.000232152,0,4.22E-05,6.33E-05,4.22E-05,0.000612037,0.000337676,0.001667273,0.002532567,6.33E-05,0,0.007534388,0.000316571,0.005487229,8.44E-05,0.000337676,0.000232152,11.27256227,0.010573468,0.000675351,0.000274361,0.000443199,0.000780875,0.006078161,8.601632451,0.007935377,0.003418966,0.001308493,0.000211047,0.001097446,0,0.008568519,0.14133514,unfavor-type
0.005482565,2.481170738,0.000793856,0.000719432,0.00012404,58.72154524,0.000843472,2.48E-05,0.00037212,7.44E-05,0,0.000173656,0.000173656,0.006797388,0.001786175,0.005333717,0.005929109,0.000967511,2.48E-05,0.024932026,0.000942703,0.005383333,9.92E-05,0.001141167,0.000843472,35.48693115,0.016919047,0.001587711,0.00074424,0.001736559,0.001686943,0.013470736,2.907669637,0.034904837,0.006152381,0.006251613,0.000843472,0.003349078,0.000148848,0.2519251,0.604325568,unfavor-type
0.00368,1.02592,0.00086,0.00044,2.00E-04,72.3431,4.00E-05,0,1.00E-04,0,0,0,8.00E-05,0.00136,0.00056,0.00334,0.00464,0.00084,6.00E-05,0.01204,8.00E-04,0.00426,1.00E-04,0.00086,0.00096,22.52524,0.0047,0.00064,0.00036,0.00146,0.00062,0.00954,3.8395,0.01122,0.00578,0.0018,5.00E-04,0.002,0,0.1924,0.311366806,favor-type
0.00688,3.6278,0.00278,0.00056,2.00E-04,32.14278,0.00032,2.00E-05,5.00E-04,4.00E-05,4.00E-05,8.00E-05,0.00326,0.00042,0.00122,0.0049,0.01144,0.00042,0,0.03122,0.00092,0.01188,0.00032,4.00E-04,0.00168,29.20538,0.01458,0.00146,0.00072,0.00132,0.0023,0.01488,34.69146,0.03168,0.01758,0.04702,0.00052,0.0041,8.00E-05,0.11684,0.908614003,unfavor-type
0.00718,2.27534,0.00172,0.00028,6.00E-05,71.30818,0.0014,2.00E-05,0.00052,0,8.00E-05,4.00E-05,4.00E-05,0.00106,0.00198,0.00806,0.00766,0.00016,4.00E-05,0.03152,0.00194,0.00946,0.00012,0.00038,0.00122,22.44374,0.01316,0.00156,0.00098,0.00066,0.00208,0.0209,1.6903,0.03826,0.01282,0.0103,0.00084,0.00318,4.00E-05,2.10272,0.314742853,favor-type
0.00614,4.59462,0.00052,0.00046,8.00E-05,68.13758,8.00E-05,2.00E-05,0.00048,0,0.00014,0.00026,8.00E-05,0.00042,7.00E-04,0.0041,0.0078,0.00014,0.00018,0.01976,0.00136,0.00916,6.00E-05,0.00072,0.00052,24.19554,0.00744,7.00E-04,7.00E-04,0.0012,0.0021,0.01116,2.64424,0.0189,0.00994,0.0045,0.00092,0.0024,0,0.31488,0.355098317,favor-type
0.016976582,1.322010118,0.00280196,0.001854238,0.000288437,44.80962638,0.00179243,8.24E-05,0.001813033,6.18E-05,0.000412053,0.000350245,0.000432656,0.008508894,0.004862225,0.012485205,0.018192138,0.000844709,0.000206026,0.069801772,0.005624523,0.022662913,0.000618079,0.002183881,0.00271955,23.64205371,0.054349786,0.00420294,0.00350245,0.005130059,0.005006443,0.048766468,2.972673678,0.084965321,0.116817014,0.102333353,0.00201906,0.011537483,0.000350245,26.63907972,0.527611043,favor-type
0.00412,2.74798,0.00104,0.00036,2.00E-04,77.37974,0.00024,8.00E-05,0.00038,2.00E-05,0.00012,0.00012,8.00E-05,0.0054,8.00E-04,0.00426,0.00582,0.00044,2.00E-05,0.02126,0.00118,0.0058,3.00E-04,0.00048,0.00076,19.113,0.0178,0.00068,0.00116,0.00094,0.00198,0.00902,0.60652,0.02094,0.00796,0.01588,0.00058,0.00496,2.00E-04,0.01738,0.247002639,favor-type
0.00322,0.16714,0.00064,4.00E-05,0.00018,90.3028,1.00E-04,4.00E-05,6.00E-05,2.00E-05,2.00E-05,1.00E-04,4.00E-05,0.00104,0.00048,0.0011,0.00186,0.00012,0,0.0086,0.00066,0.00238,2.00E-05,0,0.00022,8.46652,0.00524,0.00022,0.00048,0.00012,0.00082,0.00524,1.00222,0.01088,0.00276,0.00296,0.00022,0.00116,8.00E-05,0.0102,0.093757004,unfavor-type
0.0016,11.82198,0.00076,3.00E-04,2.00E-05,63.08742,0.00048,6.00E-05,0.00014,0,0,2.00E-05,2.00E-05,0.00432,0.00046,0.00274,0.0027,6.00E-05,2.00E-05,0.00876,0.00048,0.002,0.00042,0.00048,0.00052,20.28294,0.00646,0.00018,6.00E-05,0.00036,0.00052,0.00464,4.7402,0.00918,0.00256,0.0038,0.00076,0.00106,0,0.01152,0.321505302,unfavor-type
0.00116,0.22702,0.00048,8.00E-05,6.00E-05,84.70798,0.00016,0,4.00E-05,2.00E-05,2.00E-05,4.00E-05,2.00E-05,0.00538,0.00028,0.00134,0.00326,4.00E-05,6.00E-05,0.00658,0.00048,0.00182,4.00E-05,0.00018,2.00E-04,12.60616,0.00414,0.00058,0.00032,0.00026,0.00062,0.0045,2.40824,0.00796,0.0018,0.00216,0.00032,0.00144,0,0.00476,0.148819037,unfavor-type
0.01004,3.2534,0.00214,7.00E-04,0.00044,62.50162,0.00032,3.00E-04,0.00028,2.00E-04,4.00E-05,0.00024,0.00052,0.00088,0.0021,0.00568,0.01094,0.00068,0.00014,0.03894,0.0049,0.0138,8.00E-05,0.00078,0.0016,32.61716,0.06102,0.0011,0.00236,0.00214,0.00172,0.02334,1.2209,0.04514,0.05334,0.05866,0.00092,0.00766,0.00028,0.0535,0.521861033,favor-type
